countryName,lockdownInfo,dateStr,date
Pakistan,"The Chief Minister Insaf Imdaad Programme (CMIIP) was launched on 1 April to help the daily wagers and the poor communities of the province affected by the pandemic. Furthermore, Zakat funds worth Rs870 million were also released to help around 170,000 families. A 1,000-bed field hospital was completed at the Lahore Expo Centre and the Punjab government also announced on the day that it had released Rs620 million for the establishment of eight new diagnostic labs at divisional level to speed up the testing process for COVID-19.[171] Starting from 2 April, the lockdown in the province was extended until 14 April as per directions by the federal government.[3] On 14 April, the lockdown period was further extended for two weeks, until 30 April by the federal government.[2] The same day, Lahore police reported that a total of 13,498 cases had been registered against lockdown violators since 16 March.[172]
",1 April 2020,2020-04-01
Pakistan,"The Chief Minister Insaf Imdaad Programme (CMIIP) was launched on 1 April to help the daily wagers and the poor communities of the province affected by the pandemic. Furthermore, Zakat funds worth Rs870 million were also released to help around 170,000 families. A 1,000-bed field hospital was completed at the Lahore Expo Centre and the Punjab government also announced on the day that it had released Rs620 million for the establishment of eight new diagnostic labs at divisional level to speed up the testing process for COVID-19.[171] Starting from 2 April, the lockdown in the province was extended until 14 April as per directions by the federal government.[3] On 14 April, the lockdown period was further extended for two weeks, until 30 April by the federal government.[2] The same day, Lahore police reported that a total of 13,498 cases had been registered against lockdown violators since 16 March.[172]
",1 April 2020,2020-04-01
Pakistan,"The Chief Minister Insaf Imdaad Programme (CMIIP) was launched on 1 April to help the daily wagers and the poor communities of the province affected by the pandemic. Furthermore, Zakat funds worth Rs870 million were also released to help around 170,000 families. A 1,000-bed field hospital was completed at the Lahore Expo Centre and the Punjab government also announced on the day that it had released Rs620 million for the establishment of eight new diagnostic labs at divisional level to speed up the testing process for COVID-19.[171] Starting from 2 April, the lockdown in the province was extended until 14 April as per directions by the federal government.[3] On 14 April, the lockdown period was further extended for two weeks, until 30 April by the federal government.[2] The same day, Lahore police reported that a total of 13,498 cases had been registered against lockdown violators since 16 March.[172]
",1 April 2020,2020-04-01
Pakistan,"On 20 March, the Pakistan Army helped setup a 10,000-bed field hospital at Karachi's Expo Centre to isolate and treat confirmed patients. ALl expenses for its establishment were born by the provincial government.[184] On 21 March, the Government of Sindh announced a lockdown in the province for 14 days from morning of 24 March, ordering all public transport, markets, offices, shopping malls, restaurants, and public areas to be shut down.[69][185] The Sindh government announced paid leave for all workers during the lockdown, and said no would be laid off during the period under Section 3 of the Sindh Epidemic Diseases Act (2014) and other relevant labor laws.[186] The province banned intra-city transport to minimize the outbreak and multiple violators were issued fines, impounded and canceled.[187]
The national army was called to enfore the lockdown.[188] On 23 March, an isolation and quarantine centre was completed at the Jinnah Postgraduate Medical College in Karachi which also provided free tests of suspected cases with results in 8 hours of sample submission.[164]
",20 March 2020,2020-03-20
Pakistan,"On 20 March, the Pakistan Army helped setup a 10,000-bed field hospital at Karachi's Expo Centre to isolate and treat confirmed patients. ALl expenses for its establishment were born by the provincial government.[184] On 21 March, the Government of Sindh announced a lockdown in the province for 14 days from morning of 24 March, ordering all public transport, markets, offices, shopping malls, restaurants, and public areas to be shut down.[69][185] The Sindh government announced paid leave for all workers during the lockdown, and said no would be laid off during the period under Section 3 of the Sindh Epidemic Diseases Act (2014) and other relevant labor laws.[186] The province banned intra-city transport to minimize the outbreak and multiple violators were issued fines, impounded and canceled.[187]
The national army was called to enfore the lockdown.[188] On 23 March, an isolation and quarantine centre was completed at the Jinnah Postgraduate Medical College in Karachi which also provided free tests of suspected cases with results in 8 hours of sample submission.[164]
",20 March 2020,2020-03-20
Pakistan,"On 20 March, the Pakistan Army helped setup a 10,000-bed field hospital at Karachi's Expo Centre to isolate and treat confirmed patients. ALl expenses for its establishment were born by the provincial government.[184] On 21 March, the Government of Sindh announced a lockdown in the province for 14 days from morning of 24 March, ordering all public transport, markets, offices, shopping malls, restaurants, and public areas to be shut down.[69][185] The Sindh government announced paid leave for all workers during the lockdown, and said no would be laid off during the period under Section 3 of the Sindh Epidemic Diseases Act (2014) and other relevant labor laws.[186] The province banned intra-city transport to minimize the outbreak and multiple violators were issued fines, impounded and canceled.[187]
The national army was called to enfore the lockdown.[188] On 23 March, an isolation and quarantine centre was completed at the Jinnah Postgraduate Medical College in Karachi which also provided free tests of suspected cases with results in 8 hours of sample submission.[164]
",20 March 2020,2020-03-20
Pakistan,"The Pakistan Cricket Board, on request from the Sindh Government, agreed to convert its Hanif Mohammad High Performance Centre into a temporary living area for paramedic staff working at the makeshift hospital at Expo Centre, Karachi on 24 March.[189] The local police detained 472 people in various districts of the province on the day, with 222 of them in Karachi alone and a total of FIRs were registered. The cases pertained to hoarding and profiteering of safety masks and hand sanitisers, large gatherings, opening shops and restaurants and travelling in passenger buses. Multiple violations of the lockdown were observed in several places across the province such as gatherings on the beach, residents being out and major markets, shopping centres, bazaars and restaurants remained open.[73] As a result, a taskforce meeting led by the Chief Minister was held on the next day on 25 March to take more stringent measures to ensure that all residents abided by the government orders of. It was resolved that all grocery stores and shops apart from pharmacies and medical stores to remain closed between 8pm and 8am. The Sindh Inspector General of Police, Javed Ahmed Mahar was directed to make measures taken in connection with the lockdown and make certain that people were not allowed to roam freely in the city unnecessarily. Additionally, the Chief Secretary and Karachi Commissioner were ordered to ensure that big factories remained closed during the lockdown and direct banks to keep only important branches operational.[190]
",24 March 2020,2020-03-24
Pakistan,"The Pakistan Cricket Board, on request from the Sindh Government, agreed to convert its Hanif Mohammad High Performance Centre into a temporary living area for paramedic staff working at the makeshift hospital at Expo Centre, Karachi on 24 March.[189] The local police detained 472 people in various districts of the province on the day, with 222 of them in Karachi alone and a total of FIRs were registered. The cases pertained to hoarding and profiteering of safety masks and hand sanitisers, large gatherings, opening shops and restaurants and travelling in passenger buses. Multiple violations of the lockdown were observed in several places across the province such as gatherings on the beach, residents being out and major markets, shopping centres, bazaars and restaurants remained open.[73] As a result, a taskforce meeting led by the Chief Minister was held on the next day on 25 March to take more stringent measures to ensure that all residents abided by the government orders of. It was resolved that all grocery stores and shops apart from pharmacies and medical stores to remain closed between 8pm and 8am. The Sindh Inspector General of Police, Javed Ahmed Mahar was directed to make measures taken in connection with the lockdown and make certain that people were not allowed to roam freely in the city unnecessarily. Additionally, the Chief Secretary and Karachi Commissioner were ordered to ensure that big factories remained closed during the lockdown and direct banks to keep only important branches operational.[190]
",24 March 2020,2020-03-24
Pakistan,"On 27 March, public holidays were extended till 5 April in the province while markets and shopping malls were to remain closed till 10 April. Ajmal Wazir, the adviser to the CM stated that the government the government had decided on tax exemption to facilitate the business community and protect jobs with Rs17.5 billion reserved for wheat procurement. An amount of Rs8 billion was also approved for district hospitals to enable them by the urgent supplies.[195] To further enforce lockdown, the Sindh govt restricted movement between 8AM and 5PM, while all grocery stores were ordered to be closed by 5 PM. These restrictions went into force on 28 March.[196] Sindh Province also received 500,000 K N95 masks from China.[77] On 29 March, the Sindh CM approved a proposal to release about 4,000 convicts from prison in order to prevent the spread of the novel coronavirus outbreak in the province's jails.[197]
",27 March 2020,2020-03-27
Pakistan,"On 2 April, the Sindh government extended the lockdown until April 14. It also announced new restrictions, closing down shrines and other holy sites while suspending inter and intra-city public transport. There was also a restriction on from movement of people from 500pm to 0800am except for armed forces personnel, doctors and health professionals, persons requiring immediate medical care and persons on goods transport.[201][3] The local government purchased 50,000 testing kits for the province in early April.[202]
",2 April 2020,2020-04-02
Pakistan,"On 24 March, the Balochistan government imposed a complete lockdown in the entire province until 7 April. It included a complete ban on public getting out of their homes, all kinds of social and religious gatherings or any public or private event. All public and private offices were ordered closed. Exemptions included essential services such as personnel of hospitals, laboratories and medical stores, law enforcement agencies, people in need of urgent medical care with one attendant, one person per family going out to buy grocery and medicines within the vicinity of their residence and burials of people that had passed away. Only one person was allowed to travel in a private vehicle. Media personnel authorized by concerned media houses and newspaper hawkers were allowed to move freely as well. Public and private telecom companies, essential staff of banks with limited public dealing, defence-related manufacturing industries, food items manufacturing industries and distribution offices, grocery shops, petrol pumps and auto workshops and welfare organizations providing services were given permission to operate. Similar to Gilgit-Baltistan and Islamad, Section 144 was also enforced.[70] A state of emergency was imposed in five districts which bordered Iran on 24 March.[75]
",24 March 2020,2020-03-24
Pakistan,"Starting from 2 April, the lockdown in the province was extended until 14 April as per directions by the federal government.[3] On 7 April, the provincial government increased the lockdown period by adding another week, making it last until 21 April.[206] Provincial Finance Minister, Zahoor Buledi announced on 8 April that a tax relief of Rs1.5 billion would be given during the lockdown.[207]
",2 April 2020,2020-04-02
Pakistan,"Starting from 2 April, the lockdown in the province was extended until 14 April as per directions by the federal government.[3] On 7 April, the provincial government increased the lockdown period by adding another week, making it last until 21 April.[206] Provincial Finance Minister, Zahoor Buledi announced on 8 April that a tax relief of Rs1.5 billion would be given during the lockdown.[207]
",2 April 2020,2020-04-02
Pakistan,"Starting from 2 April, the lockdown in the province was extended until 14 April as per directions by the federal government.[3] On 7 April, the provincial government increased the lockdown period by adding another week, making it last until 21 April.[206] Provincial Finance Minister, Zahoor Buledi announced on 8 April that a tax relief of Rs1.5 billion would be given during the lockdown.[207]
",2 April 2020,2020-04-02
Pakistan,"The provincial Government has closed all educational institutes until 5 April and postponed all public gatherings until further notice as a preventive measure.[208][126] All inter-district public transport was banned for seven days on 22 March.[209] The province announced a partial lockdown for three days on 23 March.[159]
",5 April 2020,2020-04-05
Pakistan,"The provincial government decided to put the entire region on lockdown for an indefinite period on 22 March and suspended intercity transport services. Para-military forces were also tasked to ensure the lockdown.[160]
",22 March 2020,2020-03-22
Pakistan,"The local government announced that all education institutions would further remain closed till 5th April as a preventive measure.[87] On 31 March, the World Health Organization staff got involved in the regions's handling of the outbreak by providing support in terms of data management at district level.[87] Starting from 2 April, the lockdown in the region was extended until 14 April as per directions by the federal government.[3] On 8 April, the local government decided to extend the lockdown until 21 April.[218]
",31 March 2020,2020-03-31
Pakistan,"The local government announced that all education institutions would further remain closed till 5th April as a preventive measure.[87] On 31 March, the World Health Organization staff got involved in the regions's handling of the outbreak by providing support in terms of data management at district level.[87] Starting from 2 April, the lockdown in the region was extended until 14 April as per directions by the federal government.[3] On 8 April, the local government decided to extend the lockdown until 21 April.[218]
",31 March 2020,2020-03-31
Pakistan,"On 23 March, The AJK Prime Minister announced a 3-week lockdown for the region. Movement was restricted and special passes were issued for journalists and people travelling under inevitable circumstances while only one person from each family was allowed to go out to get food essentials.[71]
",23 March 2020,2020-03-23
Pakistan,"Two virology labs at Abbas Institute of Medical Sciences in Muzaffarabad started PCR testing for COVID-19 on 30 March.[87] Starting from 2 April, the lockdown in the region was extended until 14 April as per directions by the federal government.[3]
",30 March 2020,2020-03-30
Pakistan,"On 25 March, the national government shut the outpatient departments of hospitals in the capital territory to stem the spread of the virus, only the emergency services remained optional. The capital's Deputy Commissioner, Hamza Shafqat issued a notification declaring 'a complete ban on intra-city, inter-district and inter-province movement of people by public transport. However, the metro bus service will be functional but at a distance of one seat between passengers.' Furthermore, gatherings of all kinds at public and private places were banned no one was allowed to move out of their respective union councils.[75] Starting from 2 April, the lockdown in the region was extended until 14 April as per directions by the federal government.[3]
",25 March 2020,2020-03-25
Pakistan,"On 15 March, in video conference of SAARC nations on coronavirus issue, country's State Minister of Health Zafar Mirza urged India for immediate lifting of the lockdown in India occupied Kashmir to allow virus containment measures.[222][223]
",15 March 2020,2020-03-15
Pakistan,"""COVID-19 Pakistan extends lockdown until """,April 30,2020-04-30
Pakistan,"""Balochistan goes into lockdown untill """,April 7,2020-04-07
Pakistan,"""Coronavirus Sindh government issues notification extending lockdown till """,April 14,2020-04-14
Pakistan,"""Gilgit-Baltistan extends lockdown till """,April 21,2020-04-21
Palau,"On 19 March, the local government of Easter Island (Rapa Nui) ordered a lockdown of the island and requested LATAM Airlines to evacuate all tourists on the island.[17] However, on 24 March, the first case of coronavirus was reported on the island.[18]
",19 March 2020,2020-03-19
Palau,"On 25 March, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined.[76] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. Only cargo ships carrying goods and petrol will be allowed to enter Samoa.[77]
",25 March 2020,2020-03-25
Palau,"As of , there have been no cases in the country. Travel restrictions and quarantine measures have been put in place for those entering the country.[81] On 22 March, Vanuatu's health authorities confirmed that tests for a resort worker with a suspected case of coronavirus had returned negative.[94] On 26 March President Tallis Obed Moses declared a state of emergency in the country.[95] A tourist on a cruise ship visiting the island of Aneityum had tested positive for the virus, prompting a lockdown on the island.[95]
",3 April 2020,2020-04-03
Poland,"Lockdown-type control measures started on 10–12 March, closing schools and university classes and cancelling mass events,[20][21][22] and were strengthened on 25 March, limiting non-family gatherings to two people and religious gatherings to six and forbidding non-essential travel.[23] On 20 March, the Ministry of Health tried to prevent medical personnel from commenting on the pandemic. The Polish Ombudsman Adam Bodnar defended medical personnel's right to speak publicly about the epidemic on constitutional grounds of freedom of speech and the right of the public to information. Doctors opposed the self-censorship orders.[24] Fatality counts initially only included deaths from lab-confirmed SARS-CoV-2 infection (U07.1[25]).[26] Starting on , fatalities that were clinically or epidemiologically diagnosed as COVID-19 (U07.2)[25]) were also considered as COVID-19 deaths by NIPH–NIH.[8] As of 28 March 2020[update], people in Poland who died in quarantine from suspected COVID-19 were not tested post mortem for SARS-CoV-2.[9] As of 29 March 2020[update], there were 269,307 people under quarantine for suspected SARS-CoV-2 infection and 42,783 SARS-CoV-2 tests had been made since the beginning of testing.[27] The lockdown restrictions were tightened starting on 31 March–1 April by a government regulation, requiring individuals walking in streets to be separated by two metres, closing parks, boulevards, beaches, hairdressers and beauty salons, and forbidding unaccompanied minors from exiting their homes.[28] A followup regulation on 10 April loosened the restrictions on public gatherings starting from 20 April, allowing religious gatherings and funerals to be held for up to a maximum of 50 people.[29]
",1 April 2020,2020-04-01
Poland,"Jałoszewski, Mariusz (). ""Rząd zaostrza izolację młodzież ma być w domach, zakaz spacerów w parkach [ograniczenia w punktach]"" [The government tightens the lockdown youth at home, walks in the park forbidden [list of restrictions]-->]. OKO.press (in Polish). Archived from the original on . Retrieved .",31 March 2020,2020-03-31
Romania,"–April 2 First deaths, national lockdown, Suceava quarantine",March 22,2020-03-22
Romania,"–April 2 First deaths, national lockdown, Suceava quarantine",March 22,2020-03-22
Romania,"Following a surge in new confirmed cases, on , the government announced Military Ordinance No.3, instituting a national lockdown and calling in the military to support police and Gendarmerie personnel in enforcing the new restrictions. Movement outside the home or household is prohibited, with some exceptions (work, buying food or medicine etc.). People over 65 years-old are allowed to leave their homes only between 11 a.m.-1 p.m.[61][62] Two days later, on March 26, the state airline Tarom suspended all internal flights.[63]
",March 24,2020-03-24
Romania,"A fourth Military Ordinance has been issued on , further strengthening previously imposed fines and restrictions.[64] Two more would soon follow, issued close to the end of the next day; namely, a fifth, extending the ban on international travel,[65] and a sixth, placing Suceava, along with eight adjacent communes, under total quarantine,[66][67] the first Romanian city to be placed under complete lockdown since the start of the outbreak in late February, holding over a quarter of all infected cases,[67] and about two thirds of all infected medical personnel.[57][54][56][68][69][70][71] Some hospital staff have quit, others have signed a petition stating they ""are sent to death barehanded"".[72]
",March 29,2020-03-29
Romania,"On , a seventh Military Ordinance has been issued, further extending the national lockdown period, and placing yet a second town under strict quarantine.[74] On the same date, various counties and localities have started drafting local legislation requiring denizens to wear protection masks, whether professional or improvised.[75][76][77][78][79][80][81] The next day, Raed Arafat posted an article on his official Facebook page,[82] later picked up by the national media and other news outlets,[83][84][85][86][87][88][89][90] encouraging citizens to wear protective masks, even if homemade.[91][92][93][94] Prime minister Ludovic Orban, on the other hand, expressed doubts concerning not only the safety of homemade improvisations, but also about the necessary logistics for successfully implementing such a large scale operation, inasmuch as the demand would greatly outweigh the extant offer currently available on the market.[95][96][97][98][99]
",April 4,2020-04-04
Romania,"On , over 300 new cases, representing two thirds of the staff and patients of a local neuropsychiatric hospital, were reported in a village from yet another Suceava commune, not belonging to those already placed under strict quarantine.[106][107][108][109][110][111][112][113] On the previous day, Pimen Zainea, the Romanian Orthodox archbishop of Suceava, was flown into the Matei Balș Institute for Infectious Diseases in Bucharest, after testing positive for CoVID-19.[114][115][116][117][118] Saint John the New Monastery has been placed in lockdown,[119] and an epidemiological investigation was initiated.[120]
",April 21,2020-04-21
Rwanda,"By , Rwanda confirmed two more cases in Kigali, bringing the total number of cases in the country to seven.[9] In an attempt to stop the spread of coronavirus, 
the Rwandan Ministry of Health announced on 18 March, via Twitter, that all international commercial passenger flights would be suspended for 30 days, with effect from 20 March.[10] Less than a day later, on 21 March, 
officials announced a two-week lockdown. Both public and private employees are to work from home, under strict measures. All borders are also to be closed, cargo and Rwandan nationals being exempt, with a mandatory 14-day quarantine.[11][12]
",16 March 2020,2020-03-16
Rwanda,"In addition to the lockdown measures taken in March (see above), Rwanda National Police on 12 April announced the usage of drones to deliver messages to local communities on how to combat the coronavirus.[15]
",12 April 2020,2020-04-12
Singapore,"30 March 35 new cases were announced, bringing the total number of cases to 879. 26 were local and the remaining 9 were imported. There were three new clusters S11 Dormitory  @  Punggol (4 cases), the Wilby Residences (7 cases) and Hero's[clarification needed] (5 cases). It was also reported that 16 cases previously admitted to hospital had now been discharged, bringing the total discharged to 228.[119] Health Minister Gan Kim Yong once again stressed the importance of social distancing. In addition, National Development Minister Lawrence Wong emphasized why lockdowns might not be sufficient.[120]",30 March 2020,2020-03-30
Singapore,"The ongoing pandemic is likely to have a significant impact on the local economy. On 17 February, the Ministry of Trade and Industry downgraded Singapore's forecast GDP growth to between -0.5% and 1.5%.[300] This is largely due to a slowdown in Singapore's export markets, disruptions in global supply chains, a fall in tourism and a fall in domestic consumption.[300] On , Singapore's Ministry of Trade and Industry said it believed that the economy would contract by between 1% and 4% in 2020. This was after the economy shrank some 2.2% in the first quarter of 2020 from the same quarter in 2019.[301] On 2 April, the rating's agency Moody's downgraded the Singapore banking sector from ""stable"" outlook to a ""negative"" outlook on the back of rising bad loans and deteriorating profitability as a result of the coronavirus outbreak.[302] It was estimated by the economist Chua Hak Bin, the lockdown ""circuit breaker"" beginning on 7 April could impact the economy to the tune of S$10 billion.[303]
",26 March 2020,2020-03-26
Singapore,11 April 699 Singapore citizens and residents were evacuated from India. They were stranded due to the lockdown imposed in the nation.[399],11 April 2020,2020-04-11
Singapore,"On 9 April, MOM said in a press release that it will improve quality of meals of foreign workers during quarantine and formed a task force to improve the living conditions of foreign workers.[432] As of 21 April, 19 dormitories have been gazetted as isolation areas.[127][255][433][265][434][435][286][288][289][291][292] Some healthy workers are also progressively being moved to numerous empty premises such as SAF camps, HDB blocks, floating hotels and Changi Exhibition Centre.[436][437] On 16 April, Minister of Manpower Josephine Teo said that there will be a ""three-pronged strategy""; containing the spread, imposing lockdowns and separating workers in essential services.[438]
",9 April 2020,2020-04-09
Singapore,"""Coronavirus Bus services 170X and 950 suspended till , other services halt Malaysia legs ahead of lockdown""",March 31,2020-03-31
Solomon Islands,"On 19 March, the local government of Easter Island (Rapa Nui) ordered a lockdown of the island and requested LATAM Airlines to evacuate all tourists on the island.[17] However, on 24 March, the first case of coronavirus was reported on the island.[18]
",19 March 2020,2020-03-19
Solomon Islands,"On 25 March, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined.[76] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. Only cargo ships carrying goods and petrol will be allowed to enter Samoa.[77]
",25 March 2020,2020-03-25
Solomon Islands,"As of , there have been no cases in the country. Travel restrictions and quarantine measures have been put in place for those entering the country.[81] On 22 March, Vanuatu's health authorities confirmed that tests for a resort worker with a suspected case of coronavirus had returned negative.[94] On 26 March President Tallis Obed Moses declared a state of emergency in the country.[95] A tourist on a cruise ship visiting the island of Aneityum had tested positive for the virus, prompting a lockdown on the island.[95]
",3 April 2020,2020-04-03
Sierra Leone,"On 1 April, Sierra Leone confirmed its second case who has no history of travel or contact with the country's first case.[9]  The government announced a 3-day lockdown starting on 5 April.[10]
",1 April 2020,2020-04-01
Sierra Leone,"On 9 April after the end of the 3 day lockdown, the government announced additional measures.  For an initial period of 14 days all inter-district travel is restricted, a curfew from 2100 - 0600 is in effect, shops are to sell essential items only and people are to stay at home unless they have good reason not to.  Face masks are strongly encouraged, especially in public places.[12]
",9 April 2020,2020-04-09
Sierra Leone,"Entry into the country was restricted and religious gatherings prohibited. A three-day lockdown was announced to begin 5 April.[16]
",5 April 2020,2020-04-05
Saint Pierre and Miquelon,"The 2019–20 coronavirus pandemic was confirmed to have reached the French overseas collectivity of Saint Pierre and Miquelon on . Earlier, ferry service[1] between Newfoundland and Saint Pierre and Miquelon had been suspended. Air and ferry service between the islands of St. Pierre and Miquelon have been reduced.[2] The tourism sector is expected to be impacted by the pandemic and related measures.[3] The collectivity has been under lockdown since 17 March 2020.[4]
",5 April 2020,2020-04-05
South Sudan,"On , South Sudan suspended flights to countries affected by coronavirus.[3] On March 20, classes in all schools and universities were suspended until April 19, and Vice President Hussein Abdelbagi ordered the suspension of sporting, social, political, and religious gatherings for 6 weeks.[4] This was followed on March 25 by a nighttime curfew from 8 p.m. to 6 a.m.[5][6] On March 27, around 500 people in quarantine from Sudan escaped in Renk, leading to northern Upper Nile State being placed under lockdown for 14 days.[7] From March 25, after the coronavirus reached Mali, to April 5, 2020, South Sudan was the largest country by area without any confirmed cases of COVID-19.
",March 14,2020-03-14
Thailand,"On 4 February, the Thai government dispatched a Thai AirAsia plane to retrieve 138 citizens who were trapped in Wuhan following the lockdown, which landed at U-Tapao International Airport at 700 p.m. local time. Among the evacuees, six were hospitalised with high temperatures, with the rest subsequently sent to be quarantined in Sattahip Naval Base for two weeks. Three citizens were not evacuated, which included two students with high fever and another with an overstayed visa.[41] On the same day, Thailand confirmed another six cases, including a Thai couple who had just returned from Japan; it was unclear whether they had contracted the virus while travelling or after returning to Thailand. Two new cases were also reported in drivers who had picked up Chinese passengers.[42]
",4 February 2020,2020-02-04
Tonga,"On 19 March, the local government of Easter Island (Rapa Nui) ordered a lockdown of the island and requested LATAM Airlines to evacuate all tourists on the island.[17] However, on 24 March, the first case of coronavirus was reported on the island.[18]
",19 March 2020,2020-03-19
Tonga,"On 25 March, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined.[76] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. Only cargo ships carrying goods and petrol will be allowed to enter Samoa.[77]
",25 March 2020,2020-03-25
Tonga,"As of , there have been no cases in the country. Travel restrictions and quarantine measures have been put in place for those entering the country.[81] On 22 March, Vanuatu's health authorities confirmed that tests for a resort worker with a suspected case of coronavirus had returned negative.[94] On 26 March President Tallis Obed Moses declared a state of emergency in the country.[95] A tourist on a cruise ship visiting the island of Aneityum had tested positive for the virus, prompting a lockdown on the island.[95]
",3 April 2020,2020-04-03
Tuvalu,"On 19 March, the local government of Easter Island (Rapa Nui) ordered a lockdown of the island and requested LATAM Airlines to evacuate all tourists on the island.[17] However, on 24 March, the first case of coronavirus was reported on the island.[18]
",19 March 2020,2020-03-19
Tuvalu,"On 25 March, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined.[76] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. Only cargo ships carrying goods and petrol will be allowed to enter Samoa.[77]
",25 March 2020,2020-03-25
Tuvalu,"As of , there have been no cases in the country. Travel restrictions and quarantine measures have been put in place for those entering the country.[81] On 22 March, Vanuatu's health authorities confirmed that tests for a resort worker with a suspected case of coronavirus had returned negative.[94] On 26 March President Tallis Obed Moses declared a state of emergency in the country.[95] A tourist on a cruise ship visiting the island of Aneityum had tested positive for the virus, prompting a lockdown on the island.[95]
",3 April 2020,2020-04-03
United States,"On , the president said he had decided not to enact a tri-state lockdown of New York, New Jersey, and Connecticut, after having publicly suggested earlier in the day he was considering such a move; instead he ordered the CDC to issue a travel advisory suggesting voluntary travel limitations in these states.[190]
",March 28,2020-03-28
United States,"Similar restrictions to varying degree have been imposed in Illinois, Texas, Nevada, New Jersey and Florida, including the shutting down of hotels.[442] As of [update], about 297 million people, or about 90% of the population, are under some form of lockdown in the United States.[443] Several states also set up police checkpoints at their borders.[444] After implementing social distancing and stay-at-home orders, many states have been able to sustain an effective transmission rate (""Rt"") of less than one, meaning the disease is in remission in those areas.[445]
",April 2,2020-04-02
Uzbekistan,"On , the Uzbekistan government announced that a lockdown of Tashkent would start on the next day as an effort to contain the coronavirus.[15]
",23 March 2020,2020-03-23
Vanuatu,"On 19 March, the local government of Easter Island (Rapa Nui) ordered a lockdown of the island and requested LATAM Airlines to evacuate all tourists on the island.[17] However, on 24 March, the first case of coronavirus was reported on the island.[18]
",19 March 2020,2020-03-19
Vanuatu,"On 25 March, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined.[76] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. Only cargo ships carrying goods and petrol will be allowed to enter Samoa.[77]
",25 March 2020,2020-03-25
Vanuatu,"As of , there have been no cases in the country. Travel restrictions and quarantine measures have been put in place for those entering the country.[81] On 22 March, Vanuatu's health authorities confirmed that tests for a resort worker with a suspected case of coronavirus had returned negative.[94] On 26 March President Tallis Obed Moses declared a state of emergency in the country.[95] A tourist on a cruise ship visiting the island of Aneityum had tested positive for the virus, prompting a lockdown on the island.[95]
",3 April 2020,2020-04-03
Wallis and Futuna,"On 19 March, the local government of Easter Island (Rapa Nui) ordered a lockdown of the island and requested LATAM Airlines to evacuate all tourists on the island.[17] However, on 24 March, the first case of coronavirus was reported on the island.[18]
",19 March 2020,2020-03-19
Wallis and Futuna,"On 25 March, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined.[76] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. Only cargo ships carrying goods and petrol will be allowed to enter Samoa.[77]
",25 March 2020,2020-03-25
Wallis and Futuna,"As of , there have been no cases in the country. Travel restrictions and quarantine measures have been put in place for those entering the country.[81] On 22 March, Vanuatu's health authorities confirmed that tests for a resort worker with a suspected case of coronavirus had returned negative.[94] On 26 March President Tallis Obed Moses declared a state of emergency in the country.[95] A tourist on a cruise ship visiting the island of Aneityum had tested positive for the virus, prompting a lockdown on the island.[95]
",3 April 2020,2020-04-03
Samoa,"On 19 March, the local government of Easter Island (Rapa Nui) ordered a lockdown of the island and requested LATAM Airlines to evacuate all tourists on the island.[17] However, on 24 March, the first case of coronavirus was reported on the island.[18]
",19 March 2020,2020-03-19
Samoa,"On 25 March, Prime Minister Tuila'epa Sa'ilele Malielegaoi announced that individuals that didn't adhere to the COVID-19 restriction will be fined.[76] On 26 March, the Samoan Government introduced lockdown measures including banning fishing boats from entering Samoa and fining businesses that breached the quarantine. Only cargo ships carrying goods and petrol will be allowed to enter Samoa.[77]
",25 March 2020,2020-03-25
Samoa,"As of , there have been no cases in the country. Travel restrictions and quarantine measures have been put in place for those entering the country.[81] On 22 March, Vanuatu's health authorities confirmed that tests for a resort worker with a suspected case of coronavirus had returned negative.[94] On 26 March President Tallis Obed Moses declared a state of emergency in the country.[95] A tourist on a cruise ship visiting the island of Aneityum had tested positive for the virus, prompting a lockdown on the island.[95]
",3 April 2020,2020-04-03
South Africa,"On 21 March, the confirmed number of cases reached 240 with the Eastern Cape reporting its first case, making it the seventh of the nine provinces to report a case.[40] By 24 March all nine provinces had confirmed cases, with the first cases in the Northern Cape and North West being announced,[citation needed] a national 21 day lockdown as announced by the president to begin on 27 March.[6]
",21 March 2020,2020-03-21
